Contigs	Prediction_software	type	start	end	bitscore	strand	\ 	Information	COVERAGE
35470_AS_042zhAM	Prodigal:002006	CDS	14350	14619	.	-	0	ID=JHFGFCBP_00553;eC_number=3.6.1.7;Name=acyP;db_xref=COG:COG1254;gene=acyP;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P84142;locus_tag=JHFGFCBP_00553;product=Acylphosphatase	128.8777771
35470_AS_042zhAM	Prodigal:002006	CDS	14620	15285	.	-	0	ID=JHFGFCBP_00554;eC_number=5.3.1.1;Name=tpiA;db_xref=COG:COG0149;gene=tpiA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58923;locus_tag=JHFGFCBP_00554;product=Triosephosphate isomerase	137.4549561
35470_AS_042zhAM	Prodigal:002006	CDS	15312	15815	.	-	0	ID=JHFGFCBP_00555;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00555;product=hypothetical protein	121.9226227
35470_AS_042zhAM	Prodigal:002006	CDS	15855	16466	.	-	0	ID=JHFGFCBP_00556;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00556;product=hypothetical protein	149.4705811
35470_AS_042zhAM	Prodigal:002006	CDS	16698	16814	.	+	0	ID=JHFGFCBP_00557;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00557;product=hypothetical protein	125.615387
35470_AS_042zhAM	Prodigal:002006	CDS	17094	17648	.	-	0	ID=JHFGFCBP_00558;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00558;product=hypothetical protein	124.0828857
35470_AS_042zhAM	Prodigal:002006	CDS	17847	18356	.	+	0	ID=JHFGFCBP_00559;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00559;product=hypothetical protein	167.1803894
35688_AS_042zhAM	Prodigal:002006	CDS	230	1111	.	-	0	ID=JHFGFCBP_00560;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00560;product=hypothetical protein	131.5748291
35688_AS_042zhAM	Prodigal:002006	CDS	1189	2304	.	-	0	ID=JHFGFCBP_00561;eC_number=3.1.3.11;Name=fbp_1;db_xref=COG:COG1980;gene=fbp_1;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8NKR9;locus_tag=JHFGFCBP_00561;product=Fructose-1%2C6-bisphosphate aldolase/phosphatase	119.9713287
35701_AS_042zhAM	Prodigal:002006	CDS	80	850	.	+	0	ID=JHFGFCBP_00562;eC_number=2.6.1.57;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:H3ZPU1;locus_tag=JHFGFCBP_00562;product=Aromatic-amino-acid aminotransferase 2	107.0246429
35701_AS_042zhAM	Prodigal:002006	CDS	838	1080	.	+	0	ID=JHFGFCBP_00563;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00563;product=hypothetical protein	114.7448578
35701_AS_042zhAM	Prodigal:002006	CDS	1077	1994	.	+	0	ID=JHFGFCBP_00564;Name=cbiB;gene=cbiB;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00024;locus_tag=JHFGFCBP_00564;product=Cobalamin biosynthesis protein CbiB	119.6873627
35701_AS_042zhAM	Prodigal:002006	CDS	2034	2684	.	+	0	ID=JHFGFCBP_00565;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00565;product=hypothetical protein	157.293396
35701_AS_042zhAM	Prodigal:002006	CDS	2681	3289	.	-	0	ID=JHFGFCBP_00566;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00566;product=hypothetical protein	118.5648575
36231_AS_042zhAM	Prodigal:002006	CDS	94	528	.	-	0	ID=JHFGFCBP_00567;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00567;product=hypothetical protein	135.0137939
36231_AS_042zhAM	Prodigal:002006	CDS	586	735	.	+	0	ID=JHFGFCBP_00568;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00568;product=hypothetical protein	157.5133362
36231_AS_042zhAM	Prodigal:002006	CDS	697	1767	.	-	0	ID=JHFGFCBP_00569;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00569;product=hypothetical protein	116.837532
36231_AS_042zhAM	Prodigal:002006	CDS	1790	2632	.	-	0	ID=JHFGFCBP_00570;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00570;product=hypothetical protein	130.1981049
36231_AS_042zhAM	Prodigal:002006	CDS	2690	3415	.	-	0	ID=JHFGFCBP_00571;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00571;product=hypothetical protein	120.8870544
36231_AS_042zhAM	Prodigal:002006	CDS	3660	4751	.	-	0	ID=JHFGFCBP_00572;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00572;product=hypothetical protein	121.5412064
36231_AS_042zhAM	Prodigal:002006	CDS	5022	5465	.	-	0	ID=JHFGFCBP_00573;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00573;product=hypothetical protein	110.0608139
36231_AS_042zhAM	Prodigal:002006	CDS	5468	6631	.	-	0	ID=JHFGFCBP_00574;eC_number=2.3.1.16;Name=fadA;gene=fadA;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01620;locus_tag=JHFGFCBP_00574;product=3-ketoacyl-CoA thiolase	94.4879761
36231_AS_042zhAM	Prodigal:002006	CDS	6628	7665	.	-	0	ID=JHFGFCBP_00575;eC_number=2.3.3.10;Name=hmgB;db_xref=COG:COG3425;gene=hmgB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:D4GWR6;locus_tag=JHFGFCBP_00575;product=Hydroxymethylglutaryl-CoA synthase	138.4296722
36231_AS_042zhAM	Prodigal:002006	CDS	7672	8391	.	-	0	ID=JHFGFCBP_00576;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00576;product=hypothetical protein	135.1833344
36231_AS_042zhAM	Prodigal:002006	CDS	8819	9058	.	-	0	ID=JHFGFCBP_00577;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00577;product=hypothetical protein	121.1916656
36650_AS_042zhAM	Prodigal:002006	CDS	44	1141	.	+	0	ID=JHFGFCBP_00578;Name=secY;db_xref=COG:COG0201;gene=secY;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8U019;locus_tag=JHFGFCBP_00578;product=Protein translocase subunit SecY	107.8369751
36650_AS_042zhAM	Prodigal:002006	CDS	1138	1746	.	+	0	ID=JHFGFCBP_00579;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00579;product=hypothetical protein	116.0180588
36650_AS_042zhAM	Prodigal:002006	CDS	1757	2281	.	+	0	ID=JHFGFCBP_00580;eC_number=2.7.4.25;Name=cmk;gene=cmk;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00239;locus_tag=JHFGFCBP_00580;product=Cytidylate kinase	127.7200012
36650_AS_042zhAM	Prodigal:002006	CDS	2272	3462	.	+	0	ID=JHFGFCBP_00581;eC_number=5.4.99.25;Name=truB;db_xref=COG:COG0130;gene=truB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q7LWY0;locus_tag=JHFGFCBP_00581;product=putative tRNA pseudouridine synthase B	122.2166214
37080_AS_042zhAM	Prodigal:002006	CDS	1651	2991	.	-	0	ID=JHFGFCBP_00582;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00582;product=hypothetical protein	98.3557053
37271_AS_042zhAM	Prodigal:002006	CDS	2	487	.	+	0	ID=JHFGFCBP_00583;db_xref=COG:COG0655;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58483;locus_tag=JHFGFCBP_00583;product=Iron-sulfur flavoprotein	96.4403305
37271_AS_042zhAM	Prodigal:002006	CDS	533	1108	.	+	0	ID=JHFGFCBP_00584;eC_number=1.5.99.15;Name=dmrX;db_xref=COG:COG1036;gene=dmrX;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q57661;locus_tag=JHFGFCBP_00584;product=Dihydromethanopterin reductase (acceptor)	110.1354141
37271_AS_042zhAM	Prodigal:002006	CDS	1338	1733	.	+	0	ID=JHFGFCBP_00585;eC_number=4.99.1.3;Name=cbiX;db_xref=COG:COG2138;gene=cbiX;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8TJZ5;locus_tag=JHFGFCBP_00585;product=Sirohydrochlorin cobaltochelatase	136.4772797
37271_AS_042zhAM	Prodigal:002006	CDS	1685	2938	.	+	0	ID=JHFGFCBP_00586;eC_number=6.4.1.9;Name=cfbE;db_xref=COG:COG0770;gene=cfbE;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q8TJZ6;locus_tag=JHFGFCBP_00586;product=Coenzyme F(430) synthetase	114.7926636
37271_AS_042zhAM	Prodigal:002006	CDS	2944	4044	.	+	0	ID=JHFGFCBP_00587;eC_number=6.3.3.7;Name=cfbD_2;db_xref=COG:COG2710;gene=cfbD_2;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q46FL2;locus_tag=JHFGFCBP_00587;product=Ni-sirohydrochlorin a%2Cc-diamide reductive cyclase complex%2C component CfbD	95.023613
37271_AS_042zhAM	Prodigal:002006	CDS	4113	4403	.	-	0	ID=JHFGFCBP_00588;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00588;product=hypothetical protein	143.4810944
37271_AS_042zhAM	Prodigal:002006	CDS	4444	4824	.	-	0	ID=JHFGFCBP_00589;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00589;product=hypothetical protein	79.186348
37271_AS_042zhAM	Prodigal:002006	CDS	5035	5655	.	+	0	ID=JHFGFCBP_00590;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00590;product=hypothetical protein	94.455719
37271_AS_042zhAM	Prodigal:002006	CDS	5728	6723	.	-	0	ID=JHFGFCBP_00591;eC_number=1.1.1.169;db_xref=COG:COG1893;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q5JGC2;locus_tag=JHFGFCBP_00591;product=2-dehydropantoate 2-reductase	87.0722885
37271_AS_042zhAM	Prodigal:002006	CDS	6788	7459	.	-	0	ID=JHFGFCBP_00592;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00592;product=hypothetical protein	127.2172623
37930_AS_042zhAM	Prodigal:002006	CDS	58	1071	.	+	0	ID=JHFGFCBP_00593;eC_number=2.4.1.250;Name=mshA_4;gene=mshA_4;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01695;locus_tag=JHFGFCBP_00593;product=D-inositol-3-phosphate glycosyltransferase	117.978302
37930_AS_042zhAM	Prodigal:002006	CDS	1074	2018	.	+	0	ID=JHFGFCBP_00594;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00594;product=hypothetical protein	131.1947021
38115_AS_042zhAM	Prodigal:002006	CDS	34	1167	.	+	0	ID=JHFGFCBP_00595;eC_number=5.4.2.12;Name=gpmI_2;gene=gpmI_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01038;locus_tag=JHFGFCBP_00595;product=2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase	120.7248688
38115_AS_042zhAM	Prodigal:002006	CDS	1210	2457	.	+	0	ID=JHFGFCBP_00596;eC_number=3.-.-.-;db_xref=COG:COG0624;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q6LXF3;locus_tag=JHFGFCBP_00596;product=putative metallohydrolase	119.2764435
38115_AS_042zhAM	Prodigal:002006	CDS	2464	2898	.	+	0	ID=JHFGFCBP_00597;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00597;product=hypothetical protein	127.6321869
38943_AS_042zhAM	Prodigal:002006	CDS	295	1203	.	-	0	ID=JHFGFCBP_00598;Name=moaA_2;gene=moaA_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01225_A;locus_tag=JHFGFCBP_00598;product=GTP 3'%2C8-cyclase	139.4290466
38943_AS_042zhAM	Prodigal:002006	CDS	1318	2262	.	+	0	ID=JHFGFCBP_00599;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:B0R4J2;locus_tag=JHFGFCBP_00599;product=HEAT repeat-containing taxis proteinF	119.3195801
38943_AS_042zhAM	Prodigal:002006	CDS	2284	2868	.	-	0	ID=JHFGFCBP_00600;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00600;product=hypothetical protein	119.7264938
38943_AS_042zhAM	Prodigal:002006	CDS	2926	3495	.	+	0	ID=JHFGFCBP_00601;Name=engB;db_xref=COG:COG0218;gene=engB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O57939;locus_tag=JHFGFCBP_00601;product=putative GTP-binding protein EngB	139.3421021
38943_AS_042zhAM	Prodigal:002006	CDS	3513	4418	.	-	0	ID=JHFGFCBP_00602;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00602;product=hypothetical protein	127.9922714
38943_AS_042zhAM	Prodigal:002006	CDS	4481	5686	.	-	0	ID=JHFGFCBP_00603;Name=zntB;gene=zntB;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01565;locus_tag=JHFGFCBP_00603;product=Zinc transport protein ZntB	124.9809265
38943_AS_042zhAM	Prodigal:002006	CDS	5743	7017	.	-	0	ID=JHFGFCBP_00604;Name=mntH;gene=mntH;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00221;locus_tag=JHFGFCBP_00604;product=Divalent metal cation transporter MntH	121.0760803
38943_AS_042zhAM	Prodigal:002006	CDS	7017	8378	.	-	0	ID=JHFGFCBP_00605;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00605;product=hypothetical protein	118.1798859
38943_AS_042zhAM	Prodigal:002006	CDS	8404	8922	.	-	0	ID=JHFGFCBP_00606;db_xref=COG:COG1522;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O59188;locus_tag=JHFGFCBP_00606;product=putative HTH-type transcriptional regulator	142.0867004
38943_AS_042zhAM	Prodigal:002006	CDS	9050	9661	.	-	0	ID=JHFGFCBP_00607;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00607;product=hypothetical protein	147.4019623
38943_AS_042zhAM	Prodigal:002006	CDS	9870	10340	.	+	0	ID=JHFGFCBP_00608;eC_number=1.11.1.15;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00401;locus_tag=JHFGFCBP_00608;product=Peroxiredoxin	131.3588104
38943_AS_042zhAM	Prodigal:002006	CDS	10446	11492	.	-	0	ID=JHFGFCBP_00609;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00609;product=hypothetical protein	130.8357239
38943_AS_042zhAM	Prodigal:002006	CDS	11821	13719	.	+	0	ID=JHFGFCBP_00610;eC_number=6.1.1.10;Name=metG;db_xref=COG:COG0073;gene=metG;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q9V011;locus_tag=JHFGFCBP_00610;product=Methionine--tRNA ligase	133.1253357
38943_AS_042zhAM	Prodigal:002006	CDS	13731	15464	.	+	0	ID=JHFGFCBP_00611;eC_number=7.6.2.8;Name=btuD_4;gene=btuD_4;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01005;locus_tag=JHFGFCBP_00611;product=Vitamin B12 import ATP-binding protein BtuD	135.4388733
38943_AS_042zhAM	Prodigal:002006	CDS	15471	16586	.	+	0	ID=JHFGFCBP_00612;Name=rpa;db_xref=COG:COG1599;gene=rpa;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O27438;locus_tag=JHFGFCBP_00612;product=Replication factor A	121.3189926
38943_AS_042zhAM	Prodigal:002006	CDS	16633	17610	.	+	0	ID=JHFGFCBP_00613;Name=radA;db_xref=COG:COG0468;gene=radA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:O74036;locus_tag=JHFGFCBP_00613;product=DNA repair and recombination protein RadA	122.4795532
38943_AS_042zhAM	Prodigal:002006	CDS	17989	19515	.	+	0	ID=JHFGFCBP_00614;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00614;product=hypothetical protein	116.3686981
38943_AS_042zhAM	Prodigal:002006	CDS	19711	20256	.	+	0	ID=JHFGFCBP_00615;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00615;product=hypothetical protein	140.9230804
38943_AS_042zhAM	Prodigal:002006	CDS	20287	20931	.	-	0	ID=JHFGFCBP_00616;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00616;product=hypothetical protein	120.8511658
38943_AS_042zhAM	Prodigal:002006	CDS	21136	21744	.	+	0	ID=JHFGFCBP_00617;eC_number=3.6.1.7;Name=yccX_1;gene=yccX_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01450;locus_tag=JHFGFCBP_00617;product=Acylphosphatase	140.2561646
38943_AS_042zhAM	Prodigal:002006	CDS	21860	22120	.	-	0	ID=JHFGFCBP_00618;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00618;product=hypothetical protein	1.6168582
39542_AS_042zhAM	Prodigal:002006	CDS	81	488	.	+	0	ID=JHFGFCBP_00619;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00619;product=hypothetical protein	90.0661774
39542_AS_042zhAM	Prodigal:002006	CDS	548	1045	.	-	0	ID=JHFGFCBP_00620;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00620;product=hypothetical protein	80.196785
39542_AS_042zhAM	Prodigal:002006	CDS	1056	2165	.	-	0	ID=JHFGFCBP_00621;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00621;product=hypothetical protein	107.4846878
39542_AS_042zhAM	Prodigal:002006	CDS	2316	2984	.	-	0	ID=JHFGFCBP_00622;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00622;product=hypothetical protein	134.2331848
39687_AS_042zhAM	Prodigal:002006	CDS	13	1323	.	-	0	ID=JHFGFCBP_00623;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00623;product=hypothetical protein	84.596489
39687_AS_042zhAM	Prodigal:002006	CDS	1538	2155	.	-	0	ID=JHFGFCBP_00624;eC_number=2.1.1.163;Name=COQ5_1;gene=COQ5_1;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01813;locus_tag=JHFGFCBP_00624;product=2-methoxy-6-polyprenyl-1%2C4-benzoquinol methylase%2C mitochondrial	108.8543701
39807_AS_042zhAM	Prodigal:002006	CDS	90	1283	.	+	0	ID=JHFGFCBP_00625;db_xref=COG:COG1855;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58928;locus_tag=JHFGFCBP_00625;product=putative KH and PIN-domain containing protein	108.4279709
39807_AS_042zhAM	Prodigal:002006	CDS	1271	1771	.	+	0	ID=JHFGFCBP_00626;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00626;product=hypothetical protein	122.2574844
39807_AS_042zhAM	Prodigal:002006	CDS	1942	2637	.	+	0	ID=JHFGFCBP_00627;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00627;product=hypothetical protein	149.4396515
39807_AS_042zhAM	Prodigal:002006	CDS	2771	5404	.	+	0	ID=JHFGFCBP_00628;Name=mutS;gene=mutS;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00096;locus_tag=JHFGFCBP_00628;product=DNA mismatch repair protein MutS	121.1135178
39807_AS_042zhAM	Prodigal:002006	CDS	5408	7123	.	+	0	ID=JHFGFCBP_00629;Name=mutL;gene=mutL;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00149;locus_tag=JHFGFCBP_00629;product=DNA mismatch repair protein MutL	140.0349579
39807_AS_042zhAM	Prodigal:002006	CDS	7166	8488	.	+	0	ID=JHFGFCBP_00630;eC_number=2.7.4.16;Name=thiL_2;gene=thiL_2;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_02128;locus_tag=JHFGFCBP_00630;product=Thiamine-monophosphate kinase	127.0529099
40418_AS_042zhAM	Prodigal:002006	CDS	448	654	.	+	0	ID=JHFGFCBP_00631;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00631;product=hypothetical protein	139.7198029
40418_AS_042zhAM	Prodigal:002006	CDS	1059	1916	.	-	0	ID=JHFGFCBP_00632;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00632;product=hypothetical protein	134.2494202
40418_AS_042zhAM	Prodigal:002006	CDS	2000	2926	.	+	0	ID=JHFGFCBP_00633;eC_number=2.1.3.2;Name=pyrB;db_xref=COG:COG0540;gene=pyrB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:P77918;locus_tag=JHFGFCBP_00633;product=Aspartate carbamoyltransferase	120.8015137
40418_AS_042zhAM	Prodigal:002006	CDS	2919	3440	.	+	0	ID=JHFGFCBP_00634;Name=pyrI;gene=pyrI;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_00002;locus_tag=JHFGFCBP_00634;product=Aspartate carbamoyltransferase regulatory chain	124.1513443
40418_AS_042zhAM	Prodigal:002006	CDS	3567	4340	.	+	0	ID=JHFGFCBP_00635;eC_number=5.2.1.8;db_xref=COG:COG1047;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58235;locus_tag=JHFGFCBP_00635;product=Putative FKBP-type peptidyl-prolyl cis-trans isomerase	129.5826874
40418_AS_042zhAM	Prodigal:002006	CDS	4534	4944	.	-	0	ID=JHFGFCBP_00636;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00636;product=hypothetical protein	129.8564453
40418_AS_042zhAM	Prodigal:002006	CDS	5293	5901	.	-	0	ID=JHFGFCBP_00637;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00637;product=hypothetical protein	126.8686371
40418_AS_042zhAM	Prodigal:002006	CDS	6027	7652	.	-	0	ID=JHFGFCBP_00638;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00638;product=hypothetical protein	124.8554764
40418_AS_042zhAM	Prodigal:002006	CDS	7786	8604	.	-	0	ID=JHFGFCBP_00639;eC_number=4.2.1.51;Name=pheA;db_xref=COG:COG0077;gene=pheA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58054;locus_tag=JHFGFCBP_00639;product=Prephenate dehydratase	111.1098938
40418_AS_042zhAM	Prodigal:002006	CDS	8601	9872	.	-	0	ID=JHFGFCBP_00640;eC_number=1.1.1.34;Name=hmgA;db_xref=COG:COG1257;gene=hmgA;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q59468;locus_tag=JHFGFCBP_00640;product=3-hydroxy-3-methylglutaryl-coenzyme A reductase	110.0943375
40788_AS_042zhAM	Prodigal:002006	CDS	5877	6545	.	+	0	ID=JHFGFCBP_00641;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00641;product=hypothetical protein	128.9252625
40788_AS_042zhAM	Prodigal:002006	CDS	6841	7026	.	-	0	ID=JHFGFCBP_00642;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00642;product=hypothetical protein	150.5698853
40788_AS_042zhAM	Prodigal:002006	CDS	7270	8214	.	+	0	ID=JHFGFCBP_00643;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00643;product=hypothetical protein	153.9767151
40788_AS_042zhAM	Prodigal:002006	CDS	8206	9996	.	-	0	ID=JHFGFCBP_00644;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00644;product=hypothetical protein	132.2970428
40788_AS_042zhAM	Prodigal:002006	CDS	10098	11831	.	+	0	ID=JHFGFCBP_00645;Name=clcB;gene=clcB;inference=ab initio prediction:Prodigal:002006,protein motif:HAMAP:MF_01203;locus_tag=JHFGFCBP_00645;product=Voltage-gated ClC-type chloride channel ClcB	133.1695557
41661_AS_042zhAM	Prodigal:002006	CDS	673	891	.	+	0	ID=JHFGFCBP_00646;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00646;product=hypothetical protein	120.1369858
41661_AS_042zhAM	Prodigal:002006	CDS	1043	1651	.	-	0	ID=JHFGFCBP_00647;inference=ab initio prediction:Prodigal:002006;locus_tag=JHFGFCBP_00647;product=hypothetical protein	105.6551743
42857_AS_042zhAM	Prodigal:002006	CDS	9	713	.	-	0	ID=JHFGFCBP_00648;eC_number=4.2.3.153;Name=mfnB;db_xref=COG:COG1891;gene=mfnB;inference=ab initio prediction:Prodigal:002006,similar to AA sequence:UniProtKB:Q58499;locus_tag=JHFGFCBP_00648;product=(5-formylfuran-3-yl)methyl phosphate synthase	120.1418457
